,,N5640EMC,"Insulation, Thermal, Mineral Fibre, Block or Board"
,,N5640EME,"Insulation, Thermal, Mineral Fibre, Blanket"
,,N5640EP,"Insulation, Thermal, Granular, Vermiculite"
,,N5640EQ,"Insulation, Thermal, Fireproofing"
,,N5640ER,"Insulation, Thermal, Marinite M"
,,N5640FD,"Insulation, Board, Thermal, Foam Faced, Polyurethane (General Purpose)"
,,N5640FF,"Insulation, Board, Thermal, Foam Faced, Polyurethane (Roofing) CGSB 51-GP-26M, Type 4"
,,N5640H,"Tiles, Acoustical, Ceiling"
,,N5640J,Wallboard
,,N5640JA,"Wallboard, Gypsum"
,,N5640JB,"Wallboard, Laminates (Arborite and Formica)"
,,N5640JC,"Wallboard, Gyproc"
,,N5640JE,"Wallboard, Ten Test"
,,N5640K,"Insulation Tape, Thermal"
,,N5640M,"Insulation, Sound Controlling"
,,N5640MB,Sound Controlling Blankets (Except Fitted to Equipment)
,,N5640N,"Panel, Ceiling"
,,N5640P,Wallpaper
,5650 Roofing and Siding Materials,N5650,Roofing and Siding Materials
,,N5650A,Roofing Materials
,,N5650AC,"Roofing Materials, Metal"
,,N5650AD,"Roofing Materials, Asbestos Asphalt"
,,N5650AF,"Roofing Materials, Cedar"
,,N5650B,Siding Materials
,,N5650BC,"Siding Materials, Metal, ALuminum"
,,N5650BE,"Siding, Hardboard"
,,N5650C,"Shingles, Wood"
,,N5650D,"Shingles, Asbestos"
,"5660 Fencing, Fences and Gates",N5660,"Fencing, Fences, Gates and Components"
,,N5660B,Fencing
,,N5660BA,"Fencing, Chain Link"
,,N5660BC,"Fencing, Wire"
,,N5660BD,"Fencing, Steel Panel"
,,N5660BE,"Fencing, Electrical"
,,N5660C,"Post, Fence"
,,N5660CA,"Post, Fence, Metal"
,,N5660D,"Rail, Guard, Highway"
,,N5660E,Barbed Wire
,,N5660F,"Fences, Metal"
,,N5660G,"Gates, Metal"
,,N5660GA,Gate Security Hydraulic
,,N5660H,"Post, Metal Signs, U Channel and Telescopic Type"
,5670 Architectural and Related Metal Products,N5670,"Building Components, Prefabricated"
,,N5670A,"Doors, Metal Construction"
,,N5670AA,"Doors, ALuminum"
,,N5670AB,"Doors, Metal, Rolling"
,,N5670AC,"Doors, Metal, Sliding"
,,N5670AD,"Doors, Steel"
,,N5670AE,"Doors, Metal, Security"
,,N5670AF,"Doors, Metal, Fire, Mineral Core"
,,N5670AG,"Doors, Overhead, Metal Construction"
,,N5670AH,"Doors, Metal, Automatic Opening and Closing"
,,N5670AJ,"Doors, Garage Metal"
,,N5670AJA,"Door, Garage, Overhead"
,,N5670AK,"Doors, Metal, Cold Storage"
,,N5670B,"Grating, Metal"
,,N5670C,"Railing, Hand (Metal)"
,,N5670E,"WINDOW, METAL"
,,N5670EA,"Window, Metal, Storm, Aluminum"
,,N5670EC,"Window, Metal, N.E.S."
,,N5670EE,"Window, Metal, Security"
,,N5670EF,"Window Metal, Storm"
,,N5670F,"Skylights, Metal, Plastic Pane"
,,N5670GA,"Stair Tread Grating, Metal"
,,N5670H,"Troughs, Eaves, Metal"
,,N5670K,"Walls, Metal, Folding"
,,N5670L,"Partitions, Metal, Security"
,,N5670N,"Studs and Trims, Steel, For Drywall"
,,N5670P,"Screens, Window, Aluminum"
,,N5670S,"Frames, Door, Metal"
,,N5670V,"Access Hatches, Building, Custom"
,5675 Non-Wood Construction Lumber and Related Materials,N5675,Nonwood Construction Lumber and Related Materials
,5680 Miscellaneous Construction Materials,N5680,"Construction Material, Miscellaneous"
,,N5680A,"Covers, Manhole (Except Marine and Tank)"
,,N5680B,"Steel Bar, Reinforcing"
,,N5680C,Gabion
,,N5680E,Flooring Systems
,,N5680EB,"Flooring Systems, Sectional, Non-Slip (Except Metal Grating)"
,,N5680F,"Deck Floor, N.E.S."
,,N5680H,"Weather Stripping, Door, Window"
,,N5680J,"Panels, Building, Insulated, Metal"
,,N5680L,"Texel, Road Surfacing Material (Textile)"
"58 Communication, Detection, and Coherent Radiation Equipment",5805 Telephone and Telegraph Equipment,N5805,Telephone and Telegraph Equipment
,,N5805010,Carrier Systems Telephone
,,N5805017,"Carrier Systems, Fiber Optics Systems"
,,N5805024,"Private Access Branch Exchange/Interconnect Low Capacity Voice and/or Digital Data, 0-250 Lines"
,,N5805028,"Private Access Branch Exchange/Interconnect High Capacity Voice and/or Digital Data, Over 250 Lines"
,,N5805029,Telecommunications/Digital Data Network
,,N5805032,Teleconferencing Equipment
,,N5805034,Videoconferencing Equipment
,,N5805036,"Telephone Central Offices, Dial, Private Branch Exchange, Transportable"
,,N5805039,"Telephone Central Offices, Dial, Manufacture to Drawings"
,,N5805041,Telephone Call Detail Recording Systems
,,N5805042,"Telephones, Cellular"
,,N5805050,"Telephone System, Transportable"
,,N5805051,"Telephone Systems, Sound Powered"
,,N5805060,"Telephone System, Transportable, Voice/Data Channel Multiplexers, Low Capacity"
,,N5805070,"Modems, Wideband Communications"
,,N5805071,"Modems, Voice Channel Communications"
,,N5805074,Digital Data Set
,,N5805078,Modems Special Purpose/Design
,,N5805081,"Converters, Signals"
,,N5805083,"Converters, Special Purpose/Design"
,,N5805091,"Switching Systems, Manual"
,,N5805098,"Switching Systems, Special Design"
,,N5805100,"Switching Systems, Electronic"
,,N5805111,Telephone Set
,,N5805118,"Terminals, Telephone and Telegraph Equipment, Special Design"
,,N5805119,"Terminals, Telephone Telegraph Equipment Miscellaneous"
,,N5805120,Key Telephone Systems
,,N5805125,"Voice Messaging System, Electronic"
,,N5805126,"Voice Response System, Automatic"
,,N5805993,Repeater Telegraph Electrical and Electronic Components and Spares
,,N5805998,"Telephone and Telegraph Tactical, Operational and Special Application Systems, Including Ground and Ship Communication Systems and Systems Installation"
,5810 Communications Security Equipment and Components,N5810,Communications Security Equipment and Components
,,N5810310,Communications Security Equipment and Components (COMSEC) Secure Facsimile Systems
,,N5810400,Communications Security Equipment and Components (COMSEC) Secure Optical Data Systems
,,N5810500,Communications Security Equipment and Components (COMSEC) Secure Controller Systems
,,N5810520,Communications Security Equipment and Components (COMSEC) Secure Communications Interface Systems
,,N5811,Other Cryptologic Equipment and Components
,,N5811300,Telephone/Line Disconnect Devices
,5815 Teletype and Facsimile Equipment,N5815,Teletype and Facsimile Equipment
,,N5815010,Teleprinter Equipment
,,N5815023,"Facsimile Equipment, Analog"
,,N5815026,"Facsimile Equipment, Digital"
,,N5815028,"Facsimile Equipment, Special Purpose/Design (Weather, Finger Printing)"
,"5820 Radio and Television Communication Equipment, Except Airborne",N5820,"Radio and Television Communications Equipment, Except Airborne"
,,N5820010,Communications Control Consoles (Except Airborne)
,,N5820020,Radio Transmitters-VLF (Except Airborne)
,,N5820041,"Radio Transmitters, HF, Low Power, Commercial"
,,N5820043,"Radio Transmitters, HF, High Power, Commercial"
,,N5820047,"Radio Transmitters, HF, High Power, Military"
,,N5820050,Radio Transmitters-VHF AM (Except Airborne)
,,N5820052,"Radio Transmitters, VHF AM Mobile"
,,N5820053,"Radio Transmitters, VHF AM, Base Station"
,,N5820062,"Radio Transmitters, VHF FM, Mobile"
,,N5820063,"Radio Transmitters, VHF FM, Base Station"
,,N5820068,"Radio Transmitters, VHF FM, Special Design"
,,N5820070,Radio Transmitters UHF AM (Except Airborne)
,,N5820072,"Radio Transmitters, UHF AM, Mobile"
,,N5820110,Radio Transmitters-Telemetry (Except Airborne)
,,N5820150,"Radio Transmitters, Mobile (Except Airborne)"
,,N5820160,Radio Transmitters-Marine (Except Airborne)
,,N5820200,"Radio Receivers, VHF AM (Except Airborne)"
,,N5820210,"Radio Receivers, VHF FM (Except Airborne)"
,,N5820230,Radio Receivers UHF FM (Except Airborne)
,,N5820240,"Radio Receivers, Microwave (Except Airborne)"
,,N5820260,"Radio Receivers, Telemetry (Except Airborne)"
,,N5820330,"Radio Receivers, Satellite"
,,N5820340,"Radio Receivers, Radio Telescope (Except Airborne)"
,,N5820350,"Radio Receivers, Mobile (Except Airborne)"
,,N5820380,"Radio Transceivers and Transmitter-Receiver, VHF (Except Airborne)"
,,N5820388,"Radio Transceivers and Transmitter-Receiver, VHF, Special Design"
,,N5820390,"Radio Transceivers and Transmitter - Receiver, UHF (Except Airborne)"
,,N5820420,"Radio Transceivers and Transmitter-Receiver, Marine"
,,N5820430,"Radio Transceivers and Transmitter-Receiver, Mobile (EXcept Airborne)"
,,N5820450,"Radio Transceivers and Transmitter-Receivers, Portable (Except Airborne)"
,,N5820460,"Radio Transceivers and Transmitter-Receiver, Satellite"
,,N5820A,"Camera, Video"
,,N5820C,Television Systems
,,N5820CC,"Television System, Program Production, Studio Package (Camera, Recorder, Video Monitors, Supports etc.)"
,,N5820D,"Camera, CCTV, Low Light Level (LLL) Application"
,,N5820DA,"Camera, CCTV, Medical/Microscope Application, High Resolution"
,,N5820DAF,"Camera, CCTV, Infrared"
,,N5820DAK,"Camera, CCTV, Underwater Application"
,,N5820DB,"Lenses, CCTV Camera"
,,N5820DC,"Monitors, CCTV, Video"
,,N5820DD,"Accessories, CCTV"
,,N5820DF,"Television Systems, CCTV"
,"5821 Radio and Television Communication Equipment, Airborne",N5821,"Radio and Television Communications Equipment, Airborne"
,,N5821201,"Voice Communications Equipment, Airborne"
,,N5821202,"Radio and Television Communications Data and Telemetry Equipment, Airborne"
,"5825 Radio Navigation Equipment, Except Airborne",N5825,"Radio Navigation Equipment, Except Airborne"
,,N5825010,"Beacons, Radio Navigation Equipment (Except Airborne)"
,,N5825015,"Global Positioning System, Navigation Equipment (Except Airborne)"
,,N5825100,Direction Finding Equipment
,,N5825110,Satellite Navigation Equipment (Except Airborne)
,,N5825999,"Radio Navigation Equipment Except Airborne, Electrical and Electronic Components and Spares"
,"5826 Radio Navigation Equipment, Airborne",N5826,"Radio Navigation Equipment, Airborne"
,,N5826205,Inertial Navigation Equipment (Airborne)
,,N5826207,Satellite Navigation Equipment (Airborne)
,,N5826208,Transponders Navigation Equipment (Airborne)
,,N5826212,Global Positioning Systems (Airborne)
,,N5826999,Radio Navigation Equipment Airborne Electrical and Electronic Components and Spares
,"5830 Intercommunication and Public Address Systems, Except Airborne",N5830,"Intercommunication and Public Address Systems, Except Airborne"
,,N5830A,Intercommunication Systems
,,N5830B,Public Address Systems
,,N5830C,Paging Systems
,,N5830D,Sound Masking Systems
,,N5830Y,"Intercommunication and Public Address System (Except Airborne), Components and Spares"
,"5831 Intercommunication and Public Address Systems, Airborne",N5831,"Intercommunication and Public Address Systems, Airborne"
,,N5831999,Intercommunication and Public Address Systems Airborne Electrical and Electronic Components
,5835 Sound Recording and Reproducing Equipment,N5835,Sound Recording and Reproducing Equipment
,,N5835A,Sound Reinforcement Components and Systems
,,N5835AA,"Recorder, Magnetic Tape, Reel to Reel, Audio"
,,N5835AB,Audio Players and Recorders - analog and digital
,,N5835AC,"Recorder, Magnetic Tape, Reel to Reel, Digital Recording, Audio"
,,N5835H,Audio Recording Media
,,N5835J,Sound Recording Accessories
,,N5835L,"Mixers, Audio"
,,N5835Y,"Sound Recording and Reproducing Equipment, Components and Spares"
,,N5836,Video Recording and Reproduction Equipment
,,N5836A,Camera-Recorder
,,N5836AA,"Camera-Recorder, Broadcast, 1/2 in. Tape, Colour"
,,N5836AB,"Camera-Recorder, Broadcast, 1/2 in. Tape, Digital, Colour"
,,N5836B,Video Recorder/Player
,,N5836C,Video Recording Media
,,N5836D,"Lenses, Video Camera"
,,N5836DA,"Lenses, Video Camera, Broadcast"
,,N5836DB,"Lenses, Video Camera, Special"
,,N5836E,"Switchers, Video"
,,N5836HE,"Colour Encoder/Decorder, Video"
,,N5836Y,"Video Recording and Reproducing, Components and Spares"
,"5840 Radar Equipment, Except Airborne",N5840,"Radar Equipment, Except Airborne"
,,N5840202,"Weather Radar Equipment, Except Airborne"
,,N5840203,Speed Law Enforcement Radar Equipment
,,N5840205,Marine Radar Equipment
,,N5840206,"Beacon, Secondary Surveillance Radar (SSR) Radar Equipment, Except Airborne"
,,N5840207,"Precision Tracking Radar (PTR) Radar Equipment, Except Airborne"
,,N5840208,"Remote Monitoring and Control Systems, Radar Equipment, Except Airborne"
,,N5840209,"Stand-Off Electronic Location/Identification System, Radar Equipment, Except Airborne"
,,N5840999,Radar Equipment Except Airborne Electronic and Electrical Components and Spares
,"5841 Radar Equipment, Airborne",N5841,"Radar Equipment, Airborne"
,,N5841201,"Weather, Mapping Radar Equipment, (Airborne)"
,,N5841204,Altimeter Radar Equipment (Airborne)
,5845 Underwater Sound Equipment,N5845,Underwater Sound Equipment
,,N5845010,Underwater Communications Systems
,,N5845201,"Sonar Systems, ASW"
,,N5845202,Sonar Systems Other Than ASW
,,N5845203,Sonobuoys
,,N5845204,"Underwater Sound Equipment, Fairings, Towed Bodies"
,,N5845205,"Transducers, Hydrophones"
,,N5845206,"Cable, Electric/Mechanical, Underwater Sound Equipment"
,,N5845207,"Underwater Sound Equipment, Miscellaneous"
,,N5845209,"Pingers, Underwater Equipment"
,,N5845210,"Sonar Systems, ASW (Except Airborne)"
,,N5845211,"Underwater Sound Equipment, Mine and Torpedo Detection"
,,N5845212,Acoustic Data Processing System
,,N5845213,Magnetic Anomaly Detection Equipment (MAD)
,,N5845214,Echo Sounder Equipment
,,N5845999,Underwater Sound Equipment Electrical and Electronic Components and Spares
,,N5850,Visible and Invisible Light Communication Equipment
,,N5850010,Infra-Red Communications Systems
,,N5850020,Fibre Optics Communications
,"5855 Night Vision Equipment, Emitted and Reflected Radiation",N5855,"Night Vision Equipment, Emitted and Reflected Radiation"
,,N5855201,"Image Intensifiers, Night Vision"
,,N5855202,"Infra Red Equipment, Night Vision"
,,N5855999,Night Vision Equipment Emitted and Relected Radiation Electrical and Electronic Components and Spares
,,N5860,"Stimulated Coherent Radiation Devices, Components and Accessories"
,"5865 Electronic Countermeasures (ECM), Electronic Counter Countermeasures (ECCM), and Quick Reaction Capability (QRC) Equipment",N5865,"Electronic Countermeasures, Counter-Countermeasures and Quick Reaction Capability Equipment"
,"5895 Miscellaneous Communication Equipment (Less ECM, ECCM and QRC)",N5895,Miscellaneous Communications Equipment
,,N5895010,"Communication Systems, Radio, Except Armoured Fighting Vehicles and Aircraft"
,,N5895202,Data Recorders (Airborne)
59 Electrical and Electronic Equipment Components,5905 Resistors,N5905,Resistors
,5910 Capacitors,N5910,Capacitors
,5915 Filters and Networks,N5915,Filter and Networks
,5920 Fuses and Lightning Arresters,N5920,"Fuses, Arresters, Absorbers, and Protectors"
,5925 Circuit Breakers,N5925,Circuit Breakers
,5930 Switches,N5930,Switches
,"5935 Connectors, Electrical",N5935,"Connectors, Electrical"
,,N5935100,"Connectors, Electrical, Military"
,,N5935150,"Connectors, Electrical, Commercial"
,"5940 Lugs, Terminals and Terminal Strips",N5940,"Lugs, Terminals and Terminal Strips"
,5945 Relays and Solenoids,N5945,Relays and Solenoids
,5950 Coils and Transformers,N5950,Coils and Transformers
,5955 Oscillators and Piezoelectric Crystals,N5955,Oscillators and Piezoelectric Crystals
,5960 Electron Tubes and Associated Hardware,N5960,Electron Tubes and Associated Hardware
,,N5960CG,"Electron Tubes, Cathode Ray, Avionics"
,5961 Semiconductor Devices and Associated Hardware,N5961,Semiconductor Devices and Associated Hardware
,"5962 Microcircuits, Electronic",N5962,"Microcircuits, Electronic"
,5963 Electronic Modules,N5963,Electronic Modules
,"5965 Headsets, Handsets, Microphones and Speakers",N5965,"Headsets, Handsets, Microphones and Speakers"
,5970 Electrical Insulators and Insulating Materials,N5970,Electrical Insulators and Insulating Materials
,5975 Electrical Hardware and Supplies,N5975,Electrical Hardware and Supplies
,5977 Electrical Contact Brushes and Electrodes,N5977,Electrical Contact Brushes and Electrodes
,5980 Optoelectronic Devices and Associated Hardware,N5980,Optoelectronic Devices and Associated Hardware
,"5985 Antennas, Wayeguides and Related Equipment",N5985,"Antennas, Waveguides and Related Equipment"
,,N5985020,"Antenna, Systems - LF"
,,N5985260,"Masts, Communications (non marine)"
,5990 Synchros and Resolvers,N5990,Synchros and Resolvers
,"5995 Cable, Cord and Wire Assembles: Communication Equipment",N5995,"Cable, Cord, and Wire Assemblies, Communication Equipment"
,5996 Amplifiers,N5996,Amplifiers
,,N5996A,"Amplifiers, Radio Frequency"
,"5998 Electrical and Electrical Assemblies, Boards, Cards, and Associated",N5998,"Electrical and Electronic Assemblies, Boards, Cards and Associated Hardware"
,5999 Miscellaneous Electrical and Electronic Components,N5999,Miscellaneous Electrical and Electronic Components
,,N5999250,"Components, Electrical, N.E.S."
,,N5999A,Electronic Instruments and Recorders
,,N5999B,Electronic Specialties
"60 Fiber Optics Materials, Components, Assemblies, and Accessories",6004 Rotary Joints,,
,6010 Fiber Optic Conductors,N6010,Fiber Optic Conductors
,6015 Fiber Optic Cables,N6015,Fiber Optic Cables
,6020 Fiber Optic Cable Assemblies and Harnesses,N6020,Fiber Optic Cable Assemblies and Harnesses
,,N6021,Fiber Optic Switches
,6025 Fiber Optic Transmitters,,
,6026 Fiber Optic Receivers,,
,6030 Fiber Optic Devices,N6030,Fiber Optic Devices
,,N6032,Fiber Optic Light Sources
,,N6035,Fiber Optic Light Transfer and Image Transfer Devices
,6040 Fiber Optic Sensors,N6040,Fiber Optic Sensors
,6060 Fiber Optic Interconnectors and Supplies,N6060,Fiber Optic Interconnectors
,6070 Fiber Optic Accessories and Supplies,N6070,Fiber Optic Accessories and Supplies
,,N6080,Fiber Optic Kits and Sets
,6099 Miscellaneous Fiber Optic Components,N6099,Miscellaneous Fiber Optic Components
"61 Electric Wire, and Power and Distribution Equipment",,N6100,"Electric Wire, and Power and Distribution Equipment"
,"6105 Motors, Electrical",N6105,"Motors, Electrical"
,,N6105200,"Motors, Electrical, General Purpose AC"
,6110 Electrical Control Equipment,N6110,Electrical Control Equipment
,,N6110100,Circuit Breakers
,"6115 Generators and Generator Sets, Electrical",N6115,"Generators and Generator Sets, Electrical"
,,N6115312,"Generator Set, Diesel, Under 100KW, Except Aerospace, Marine and Armament"
,,N6115A,"Generators and Generator Sets, Electrical (Auxiliary Aircraft Generators Only)"
,,N6115B,"Generator Set, Diesel Engine"
,,N6115BA,"Generator Set, Diesel Engine - Under 20  KW (Special Design) Marine"
,,N6115BB,"Generator Set, Diesel Engine - 20 KW to Under 100 KW (Special Design) Marine"
,,N6115C,"Generator Set, Gasoline Engine"
,,N6115F,"Generators,Electrical"
,,N6116,"Fuel Cell Power Units, Components, and Accessories"
,,N6117,Solar Electric Power Systems
,6120 Transformer: Distribution and Power Station,N6120,Transformers: Distribution and Power Station
,,N6120100,"Transformers, Electrical, over 1KVA"
,"6125 Converters, Electrical, Rotating",N6125,"Converters, Electrical, Rotating"
,"6130 Converters, Electrical, Non-Rotating",N6130,"Converters, Electrical, Nonrotating"
,"6135 Batteries, Primary",N6135,"Batteries, Primary"
,,N6135250,"Batteries, Dry, Alkaline"
,,N6135450,"Batteries, Dry, Lithium"
,"6140 Batteries, Rechargeable",N6140,"Batteries, Rechargeable"
,,N6140650,"Batteries, Forklift Truck"
,"6145 Wire and Cable, Electrical",N6145,"Wire and Cable, Electrical"
,6150 Miscellaneous Electrical Power and Distribution Equipment,N6150,Miscellaneous Electric Power and Distribution Equipment
,6160 Miscellaneous Battery Retaining Fixtures and Liners,N6160,"Miscellaneous Battery Retaining Fixtures, Liners and Ancillary Items"
62 Lighting Fixtures and Lamps,6210 Indoor and Outdoor Electrical Lighting Fixture,N6210,Indoor and Outdoor Electric Lighting Fixtures
,,N6210A,"Lighting Equipment, Emergency"
,,N6210C,Lighting Equipment
,,N6210CA,"Lighting Equipment, Aerodrome, Including Marker Lights"
,6220 Electrical Vehicular Lights and Fixtures,N6220,Electric Vehicular Lights and Fixtures
,6230 Electric Portable and Hand Lighting Equipment,N6230,Electric Portable and Hand Lighting Equipment
,,N6230A,Flashlights (Except Underwater Type)
,6240 Electric Lamps,N6240,Electric Lamps
,"6250 Ballast, Lamp Holders and Starters",N6250,"Ballasts, Lampholders, and Starters"
,6260 Non-Electric Lighting Fixtures,N6260,Nonelectrical Lighting Fixtures
"63 Alarm, Signal and Security Detection Systems",,N6300,Alarm and Signal Systems
,6310 Traffic and Transit Signal Systems,N6310,Traffic and Transit Signal Systems
,6320 Shipboard Alarm and Signal Systems,N6320,Shipboard Alarm and Signal Systems
,6330 Railroad Signal and Warning Devices,N6330,Railroad Signal and Warning Devices
,6340 Aircraft Alarm and Signal Systems,N6340,Aircraft Alarm and Signal Systems
,6350 Miscellaneous Alarm and Signal Systems,N6350,"Alarm, Signal, and Security Detection Systems , Miscellaneous"
,,N6350010,Intrusion Alarms
,,N6350050,Electronic Identification Devices - RFID
,,N6350304,"Sirens, Fire, Electrical and Mechanical"
,,N6350999,Miscellaneous Alarm and Signal Systems Electrical and Electronic Components and Spares
,,N6350A,"Bells, Buoy, Navigation Marker, Marine"
,,N6350B,"Bells, Ship (Non Electric)"
"65 Medical, Dental, and Veterinary Equipment and Supplies",6505 Drugs and Biologicals,N6505,Drugs and Biologicals
,,N6505088,BCG Vaccine (Freeze-Dried)
,,N6505552,PANCREATIN BILE SALTS AND HEMICELLULOSE TABLETS
,,N6505CP,FOOT POWDER
,,N6508,Medicated Cosmetics and Toiletries
,,N6508B,SUNBURN PREVENTATIVE PREPARATIONS
,,N6508E,"Skin and Hand Creams, Lotions and Foams; Silicone Based"
,,N6508F,Protective Cream
,,N6509,"Drugs and Biologicals, Veterinary Use"
,6510 Surgical Dressing Materials,N6510,Surgical Dressing Materials
,,N6510E,BANDAGES AND DRESSINGS
,,N6510ES,"DRESSING MATERIEL, WOUND TREATMENT"
,,N6510ET,"SUPPORTS ELASTIC, ANKLE, KNEE, ELBOW"
,,N6510M,PACKS AND PADS (SURGICAL DRESSING MATERIALS)
,,N6510MH,PADS INCONTINENCE
,,N6510QC,"SPONGE, ABSORBABLE GELATIN"
,"6515 Medical and Surgical Instruments, Equipment and Supplies",N6515,"Medical and Surgical Instruments, Equipment and Supplies"
,,N6515001,DRUG DELIVERY SYSTEMS (N.E.S.)
,,N6515002,"VENTILATORS, INFANTS AND ADULTS"
,,N6515004,EMERGENCY ASSISTANCE REQUEST SYSTEMS
,,N6515005,PLASMA THAWING UNITS
,,N6515007,IV - PUSH PRESSURE INFUSOR
,,N6515BD,WALKERS (TML) FOLDING
,,N6515C,MEDICAL EQUIPMENT SURGICAL/DIAGNOSTIC AND ACCESSORIES
,,N6515CC,"BOOTHS, AUDIOMETRIC EXAMINATION"
,,N6515CEA,"BULB, SPHYGMOMANOMETER"
,,N6515CF,DEFIBRILLATORS
,,N6515CG,ELECTROCARDIOGRAPH
,,N6515CH,ELECTROENCEPHALOGRAPH
,,N6515CLA,ULTRASONIC UNIT PHYSIOTHERAPEUTIC
,,N6515CN,OXYGEN MEDICAL EQUIPMENT
,,N6515CS,"MONITOR, PHYSIOLOGICAL FUNCTIONS AND ACCESSORIES"
,,N6515CSA,"DEVICE BIOFEEDBACK, HEART RATE MONITORING"
,,N6515CVA,VALVES AND CATHETERS CARDIAC
,,N6515CW,ENDOSCOPES
,,N6515CZ,PATHOLOGY EQUIPMENT
,,N6515D,SURGICAL INSTRUMENT
,,N6515HC,"GLOVES, LATEX, DISPOSABLE"
,,N6515J,HEARING AIDS
,,N6515K,INSUFFLATORS AND ACCESSORIES
,,N6515L,"NEBULIZER, MEDICINAL"
,,N6515N,"PLUG, EAR"
,,N6515NC,"PLUG, EAR, RUBBER"
,,N6515T,"CONDOM (SHEATH, PROPHYLACTIC)"
,,N6515V,Veterinary Equipment and Supplies
,,N6515Y,PROSTHETIC SUPPLIES
,,N6515ZA,THERMAL TRANSFER OR COLD/HOT PACKS
,,N6515ZB,HYPOTHERMIA EQUIPMENT
,"6520 Dental Instruments, Equipment and Supplies",N6520,"Dental Instruments, Equipment, and Supplies"
,,N6520A,DENTAL BURR
,,N6520B,DENTAL CHAIR
,,N6520Q,DENTAL UNITS
,,N6520U,"DENTAL INSTRUMENTS, EQUIPMENT AND SUPPLIES (N.E.S.)"
,"6525 X-Ray Equipment and Supplies: Medical, Dental, Veterinary",N6525,"Imaging Equipment and Supplies: Medical, Dental, Veterinary"
,,N6525A,X-RAY EQUIPMENT (EXCEPT INDUSTRIAL)
,,N6525AA,"X-RAY EQUIPMENT, RADIOGRAPHIC, MEDICAL"
,,N6525B,"CHEMICALS, X-RAY FILM"
,,N6525E,"PROCESSORS, X-RAY FILM"
,,N6525F,"X-RAY FILM, MEDICAL (ALL TYPES)"
,,N6525G,"Ultrasonic Unit, Diagnostic, Human"
,,N6525H,Nuclear Magnetic Resonance Spectroscopy
,,N6525J,Computed Tomography (CT) Scanner
,,N6525K,Magnetic Resonance Imaging Equipment (MRI)
,"6530 Hospital Furniture, Equipment, Utensils and Supplies",N6530,"Hospital Furniture, Equipment, Utensils and Supplies"
,,N6530001,DRUG RECOVERY EQUIPMENT
,,N6530A,"BED, HOSPITAL"
,,N6530AB,"BED, HOSPITAL, STEEL, ELECTRICALLY OPERATED"
,,N6530B,"CHAIR, HOSPITAL"
,,N6530BA,"CHAIR, HOSPITAL, GERIATRIC TYPE"
,,N6530BB,"CHAIR, HOSPITAL, CONVALESCENT TYPE"
,,N6530C,"FURNITURE, HOSPITAL"
,,N6530E,STOOL (HOSPITAL)
,,N6530EA,"STOOL, REVOLVING, ADJUSTABLE (HOSPITAL)"
,,N6530F,TABLE (HOSPITAL)
,,N6530GAC,"BAG, URINE"
,,N6530GBB,"BASIN, EMESIS, STAINLESS STEEL"
,,N6530GC,"BEDPAN, STEELWARE"
,,N6530GEC,"BOTTLE/VIAL, GLASS (PRESCRIPTION DISPENSING)"
,,N6530GJ,"CABINETS, HOSPITAL"
,,N6530GL,"CART, HOSPITAL"
,,N6530LAB,"Lights, Examining"
,,N6530LB,LITTER/STRETCHER
,,N6530LBA,"LITTER/STRETCHER, ALUMINUM"
,,N6530LBB,"LITTER/STRETCHER, FOLDING"
,,N6530LBC,"LITTER/STRETCHER, SURVIVAL"
,,N6530NB,ORTHOPEDIC EQUIPMENT
,,N6530PB,"PAPER, SHEETING, EXAMINATION-TREATMENT, TABLES"
,,N6530PC,PHYSIOTHERAPY EQUIPMENT
,,N6530PCA,BATH WHIRLPOOL
,,N6530PD,"PIN, SAFETY, ORTHOPEDIC TYPE"
,,N6530PG,PULMONARY EQUIPMENT
,,N6530PL,RADIOLOGY EQUIPMENT
,,N6530Q,CHAIR EVACUATION
,,N6530RA,RESPIRATOR
,,N6530SA,STAND (HOSPITAL)
,,N6530SB,STERILIZER
,,N6530SBA,"STERILIZER/AUTOCLAVE, PORTABLE"
,,N6530SBB,"STERILIZER, BEDPAN, BOILING TYPE"
,,N6530SBG,"STERILIZER, WATER TYPE"
,,N6530SBH,"STERILIZER, WATER, ULTRAVIOLET"
,,N6530SC,STERILIZER CONTROLS
,,N6530SE,"STRETCHER, AMBULANCE/HOSPITAL, WHEELED"
,,N6530SH,"STRAPS, RESTRAINT"
,,N6530TAB,"TABLE, EXAMINING"
,,N6530TD,"TUBE, DRINKING, BENT TYPE, GLASS"
,,N6530WB,"Wheelchair, All Types"
,,N6530WC,PATIENT LIFT AND TRANSPORT DEVICE
,,N6530X,AMBULATORY AIDS
,6532 Hospital and Surgical Clothing and Related Special Purpose Items,N6532,Hospital and Surgical Clothing and Related Special Purpose Items
,"6540 Opticians; Instruments, Equipment and Supplies",N6540,"Opticians Equipment, Instruments and Supplies"
,,N6540A,"OPTICIANS INSTRUMENTS, EQUIPMENT AND SUPPLIES (N.E.S.)"
,,N6540C,Eyeglasses
,"6545 Medical Sets, Kits and Outfits",N6545,"Replenishable Field Medical Sets, Kits, and Outfits"
,,N6545B,"FIRST AID KIT, GENERAL PURPOSE"
,,N6545D,"OPTICAL EQUIPMENT SET, DIAGNOSTIC, FIELD SERVICE UNIT"
